Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
3,sc2,8x64,df2b90066bc7bb50,7ab438138bd8b0cb,read1 read2 cdna gtf,dropletutils_read_10x,1.0.4+galaxy0,ok,8.0000000,68719.0000000,6.0000000,7047675368.0000000,68719476736.0000000,556294144.0000000
2,sc2,32x32,f4d018d407475fa0,2a7e50e3fe8467dc,read1 read2 cdna gtf,Cut1,unknown,ok,1.0000000,4080.0000000,0E-7,147637095.0000000,4080218112.0000000,6995968.0000000
1,sc2,4x64,4f81d0bb10e9e709,c1715fb79428e144,read1 read2 cdna gtf,join1,unknown,ok,1.0000000,19327.0000000,1.0000000,856374370.0000000,19327352832.0000000,36249600.0000000
2,sc2,8x64,df2b90066bc7bb50,be0149f7870d9078,read1 read2 cdna gtf,CONVERTER_gz_to_uncompressed,unknown,ok,1.0000000,4080.0000000,3.0000000,1454697923.0000000,4080218112.0000000,302399488.0000000
2,sc2,16x32,17e2aa5ca8ebd7cf,c53364e99d573cc0,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,16.0000000,34359.0000000,177.0000000,386861341352.0000000,34359738368.0000000,1783996416.0000000
1,sc2,8x32,fc4bea6f673bef60,78164030f6936de4,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,8.0000000,34359.0000000,10.0000000,11416968281.0000000,34359738368.0000000,664694784.0000000
3,sc2,4x8,1479ad63a56e38bb,488d5f0b57bccbeb,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,4.0000000,8589.0000000,8.0000000,8220342772.0000000,8589934592.0000000,639717376.0000000
1,sc2,16x32,17e2aa5ca8ebd7cf,2502d4f573c1336d,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,16.0000000,34359.0000000,12.0000000,14868479630.0000000,34359738368.0000000,1000808448.0000000
3,sc2,4x8,1479ad63a56e38bb,488d5f0b57bccbeb,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,4.0000000,8589.0000000,230.0000000,567810841059.0000000,8589934592.0000000,1510146048.0000000
2,sc2,8x32,fc4bea6f673bef60,36194f0341d915dd,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,8.0000000,34359.0000000,198.0000000,571541580558.0000000,34359738368.0000000,1618817024.0000000
3,sc2,16x32,17e2aa5ca8ebd7cf,4d4700f9c367dce7,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,16.0000000,34359.0000000,7.0000000,8804991621.0000000,34359738368.0000000,639688704.0000000
3,sc2,8x64,df2b90066bc7bb50,7ab438138bd8b0cb,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,8.0000000,68719.0000000,190.0000000,414999360215.0000000,68719476736.0000000,1836908544.0000000
