Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
1,m5a,4x8,8abd4bbe23df44ce,c5465eeae1bf589e,SRR592109_2.fastq.gz,bwa,0.7.17.4,ok,4.0000000,8000.0000000,647.0000000,2152308224194.0000000,8000000000.0000000,7999524864.0000000
0,m5a,8x16,cff35882702415c5,2fbcdd0fc65b2139,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,8.0000000,16000.0000000,1043.0000000,8194954607439.0000000,16000000000.0000000,10322112512.0000000
0,m5n,8x16,d60228504b629616,894be8cabd05f8dd,ERR015526_2.fastq.gz,bwa,0.7.17.4,ok,8.0000000,16000.0000000,2364.0000000,13900158916585.0000000,16000000000.0000000,15999541248.0000000
2,c2,8x16,e9d54747c092757f,d0fc383b7f9588a2,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,8.0000000,16000.0000000,29.0000000,142540032954.0000000,16000000000.0000000,8836870144.0000000
0,m5n,4x8,4408e0ce4bd27627,cea1c66b06ebc246,ERR015526_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,8000.0000000,385.0000000,1516582202286.0000000,8000000000.0000000,7999684608.0000000
0,m5n,8x16,d60228504b629616,5b745266d93afbba,SRR592109_2.fastq.gz,bwa_mem,0.7.17.1,ok,8.0000000,16000.0000000,133.0000000,1000100305877.0000000,16000000000.0000000,13533536256.0000000
1,n1,8x32,50b3f0b390adf30c,d5b8a181c6b57b7a,ERR015526_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,8.0000000,32000.0000000,367.0000000,2797113643891.0000000,32000000000.0000000,9146998784.0000000
1,c2,4x8,fef2ee4a0f3859cb,32439e29f507d845,ERR015526_2.fastq.gz,bwa,0.7.17.4,error,4.0000000,8000.0000000,3211.0000000,11715658565694.0000000,8000000000.0000000,7998754816.0000000
1,c2,16x32,9c81f5006e126d68,60b3f5324003dfeb,SRR592109_2.fastq.gz,bwa_mem,0.7.17.1,ok,16.0000000,32000.0000000,53.0000000,729935916738.0000000,32000000000.0000000,14537510912.0000000
2,m5a,4x16,b6352d6200df2ed8,cf985febcfa1d9f6,ERR015526_2.fastq.gz,bwa,0.7.17.4,ok,4.0000000,16000.0000000,5077.0000000,17587720686450.0000000,16000000000.0000000,15374139392.0000000
2,m5n,4x8,4408e0ce4bd27627,6e8a2480668a36b4,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,8000.0000000,39.0000000,141176702549.0000000,8000000000.0000000,7999692800.0000000
2,m5n,4x16,37a364a813b21646,44eaa70e2922adba,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,16000.0000000,40.0000000,141699106195.0000000,16000000000.0000000,8885837824.0000000
2,m5,4x8,9c98a8f747ea3c23,b3f28130d87dc4b5,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,8000.0000000,1254.0000000,4985052348747.0000000,8000000000.0000000,7999688704.0000000
0,m5,4x16,5740285ab333723f,3342374060709381,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,16000.0000000,63.0000000,164593213781.0000000,16000000000.0000000,55312384.0000000
0,m5a,8x16,cff35882702415c5,01e4581afc4d1289,SRR592109_2.fastq.gz,bwa_mem,0.7.17.1,ok,8.0000000,16000.0000000,209.0000000,1559049732112.0000000,16000000000.0000000,12378128384.0000000
1,m5n,8x16,d60228504b629616,b5f69fe8ddb9869c,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,8.0000000,16000.0000000,69.0000000,188564679839.0000000,16000000000.0000000,55820288.0000000
1,m5n,4x8,4408e0ce4bd27627,af54d6e25956d062,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,8000.0000000,177.0000000,692374762153.0000000,8000000000.0000000,7503671296.0000000
1,c2,4x16,4a044893ef120287,763785c0e03942ff,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,16000.0000000,38.0000000,137932608198.0000000,16000000000.0000000,8881762304.0000000
0,c2,8x32,c03344fc8e33a804,0176bf697e5d7afc,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,8.0000000,32000.0000000,30.0000000,186963307879.0000000,32000000000.0000000,9131651072.0000000
0,n2,16x32,a07dd6e092fa1373,ed30428c350ca3b8,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,16.0000000,32000.0000000,56.0000000,152646452108.0000000,32000000000.0000000,62746624.0000000
2,m5n,8x16,d60228504b629616,b13a74e710d6c69d,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,8.0000000,16000.0000000,30.0000000,193461035726.0000000,16000000000.0000000,8601178112.0000000
2,c2,4x16,4a044893ef120287,4e9542e3f10fb2a7,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,16000.0000000,53.0000000,140447747497.0000000,16000000000.0000000,58634240.0000000
1,m5n,8x16,d60228504b629616,b5f69fe8ddb9869c,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,8.0000000,16000.0000000,773.0000000,6119174897345.0000000,16000000000.0000000,10315218944.0000000
2,c2,8x32,c03344fc8e33a804,34ef07bc4a7df448,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,8.0000000,32000.0000000,116.0000000,869746922938.0000000,32000000000.0000000,6181593088.0000000
0,n2,8x32,2ef7f6043165f6d4,c303b40899770495,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,8.0000000,32000.0000000,24.0000000,155826423876.0000000,32000000000.0000000,9008685056.0000000
2,m5a,8x16,cff35882702415c5,75a9d622055837df,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,8.0000000,16000.0000000,153.0000000,1185868964258.0000000,16000000000.0000000,7829458944.0000000
2,m5,8x16,32fd88b7a4164e24,c7c815be7543e03e,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,8.0000000,16000.0000000,108.0000000,829404142295.0000000,16000000000.0000000,7490129920.0000000
2,m5,8x16,32fd88b7a4164e24,c2f91d53ee85b9b6,ERR015526_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,8.0000000,16000.0000000,295.0000000,2228599303282.0000000,16000000000.0000000,8178569216.0000000
0,m5,4x8,9c98a8f747ea3c23,8592fa8ce2982a1c,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,8000.0000000,177.0000000,696081400769.0000000,8000000000.0000000,7720431616.0000000
0,n2,8x32,2ef7f6043165f6d4,6f8906c6c3d02b56,ERR015526_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,8.0000000,32000.0000000,294.0000000,2252602308468.0000000,32000000000.0000000,10404032512.0000000
2,c2,4x16,4a044893ef120287,3b0c68e79c8371b3,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,16000.0000000,40.0000000,142282249445.0000000,16000000000.0000000,8940851200.0000000
2,n2,16x32,a07dd6e092fa1373,bd7f5e487e137c3c,SRR592109_2.fastq.gz,bwa_mem,0.7.17.1,ok,16.0000000,32000.0000000,52.0000000,734367155663.0000000,32000000000.0000000,14698229760.0000000
0,n2,8x32,2ef7f6043165f6d4,c303b40899770495,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,8.0000000,32000.0000000,18.0000000,55853509667.0000000,32000000000.0000000,33177600.0000000
1,m5,8x32,dc306269b3aee629,7e5d57796b2ffcc1,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,8.0000000,32000.0000000,24.0000000,68597065471.0000000,32000000000.0000000,26619904.0000000
1,m5,4x16,5740285ab333723f,1c01544a87a9995e,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,16000.0000000,19.0000000,59769322629.0000000,16000000000.0000000,25296896.0000000
0,c2,16x32,9c81f5006e126d68,5669cc6df297e408,ERR015526_2.fastq.gz,bwa,0.7.17.4,ok,16.0000000,32000.0000000,1460.0000000,13193394140424.0000000,32000000000.0000000,17525563392.0000000
2,m5n,8x16,d60228504b629616,b13a74e710d6c69d,SRR592109_2.fastq.gz,bwa,0.7.17.4,ok,8.0000000,16000.0000000,266.0000000,1477347401620.0000000,16000000000.0000000,11298410496.0000000
2,m5,8x16,32fd88b7a4164e24,c7c815be7543e03e,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,8.0000000,16000.0000000,19.0000000,54343226337.0000000,16000000000.0000000,28028928.0000000
1,n2,8x32,2ef7f6043165f6d4,8bf6c6774a5b43a9,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,8.0000000,32000.0000000,27.0000000,183774724493.0000000,32000000000.0000000,8957054976.0000000
1,m5,8x32,dc306269b3aee629,7e5d57796b2ffcc1,SRR592109_2.fastq.gz,bwa,0.7.17.4,ok,8.0000000,32000.0000000,275.0000000,1548033919778.0000000,32000000000.0000000,11298385920.0000000
1,m5n,8x16,d60228504b629616,d9d224407d111a53,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,8.0000000,16000.0000000,21.0000000,62044787463.0000000,16000000000.0000000,27320320.0000000
1,m5,4x8,9c98a8f747ea3c23,88f20192871a1daf,ERR015526_2.fastq.gz,bwa,0.7.17.4,error,4.0000000,8000.0000000,3373.0000000,12128532290947.0000000,8000000000.0000000,7999561728.0000000
0,m5,4x16,5740285ab333723f,3342374060709381,ERR015526_2.fastq.gz,bwa_mem,0.7.17.1,ok,4.0000000,16000.0000000,2050.0000000,8157543185241.0000000,16000000000.0000000,12509843456.0000000
1,m5,8x16,32fd88b7a4164e24,1079a9ad19adbc27,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,8.0000000,16000.0000000,112.0000000,865757430351.0000000,16000000000.0000000,7192813568.0000000
2,c2,8x16,e9d54747c092757f,d0fc383b7f9588a2,SRR592109_2.fastq.gz,bwa,0.7.17.4,ok,8.0000000,16000.0000000,260.0000000,1489619346352.0000000,16000000000.0000000,11303993344.0000000
1,m5n,8x32,c3d80e63db7cf960,3b0b1fb7f4e02e87,SRR592109_2.fastq.gz,bwa_mem,0.7.17.1,ok,8.0000000,32000.0000000,107.0000000,789805281121.0000000,32000000000.0000000,12343132160.0000000
