Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
0,c6i,4x8,496ce56de96f6d95,6195f47716e6085e,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,8000.0000000,1040.0000000,4118401129155.0000000,8000000000.0000000,7999791104.0000000
0,m6i,4x8,6a8f62dae14fc3e5,212dda4448a7974c,ERR015526_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,8000.0000000,323.0000000,1272719421700.0000000,8000000000.0000000,7999688704.0000000
1,c6i,4x8,496ce56de96f6d95,ac6a4285410ebd55,SRR592109_2.fastq.gz,bwa,0.7.17.4,ok,4.0000000,8000.0000000,366.0000000,1237722864217.0000000,8000000000.0000000,7999557632.0000000
2,c6i,4x8,496ce56de96f6d95,549b7b43fdae20a0,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,8000.0000000,15.0000000,44293634121.0000000,8000000000.0000000,23416832.0000000
2,c6i,4x8,496ce56de96f6d95,549b7b43fdae20a0,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,error,4.0000000,8000.0000000,0E-7,53626863.0000000,8000000000.0000000,4108288.0000000
1,m6i,4x8,6a8f62dae14fc3e5,4f59b92d066cc896,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,8000.0000000,984.0000000,3915889439968.0000000,8000000000.0000000,7999807488.0000000
2,m6i,4x8,6a8f62dae14fc3e5,d556b0fbfe7ed5b6,ERR015526_2.fastq.gz,bwa,0.7.17.4,error,4.0000000,8000.0000000,2762.0000000,10012572789588.0000000,8000000000.0000000,7999569920.0000000
1,m6i,4x8,6a8f62dae14fc3e5,3016fc1bcf073cd0,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,8000.0000000,141.0000000,556529072727.0000000,8000000000.0000000,7924846592.0000000
1,m6i,4x16,b803fe15816a92b9,318d0e0bc31f095f,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,16000.0000000,141.0000000,556408052002.0000000,16000000000.0000000,7547367424.0000000
2,m6i,4x8,6a8f62dae14fc3e5,6cc1cf396d7cdc3d,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,8000.0000000,141.0000000,552762423615.0000000,8000000000.0000000,7925489664.0000000
1,m6i,4x16,b803fe15816a92b9,fd47b722c267adf9,ERR015526_2.fastq.gz,bwa_mem,0.7.17.1,ok,4.0000000,16000.0000000,1735.0000000,6903825946582.0000000,16000000000.0000000,11070373888.0000000
0,m6i,4x16,b803fe15816a92b9,d50bbad2cc7740ca,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,16000.0000000,50.0000000,130542477976.0000000,16000000000.0000000,53977088.0000000
1,c6i,4x16,d30514faca6a0545,9a174fc4d183093c,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,16000.0000000,1036.0000000,4100392167508.0000000,16000000000.0000000,8193327104.0000000
0,m6i,4x16,b803fe15816a92b9,d50bbad2cc7740ca,ERR015526_2.fastq.gz,bwa,0.7.17.4,ok,4.0000000,16000.0000000,3080.0000000,10749996661430.0000000,16000000000.0000000,15369134080.0000000
1,m6i,4x16,b803fe15816a92b9,318d0e0bc31f095f,SRR592109_2.fastq.gz,bwa,0.7.17.4,ok,4.0000000,16000.0000000,327.0000000,1108474298153.0000000,16000000000.0000000,11298426880.0000000
2,c6i,4x8,496ce56de96f6d95,e89dcc69c4abac54,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,8000.0000000,51.0000000,133760229737.0000000,8000000000.0000000,61997056.0000000
0,c6i,4x8,496ce56de96f6d95,6195f47716e6085e,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,8000.0000000,50.0000000,131131776759.0000000,8000000000.0000000,54001664.0000000
0,m6i,4x8,6a8f62dae14fc3e5,83ace19c94d9406c,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,8000.0000000,322.0000000,110115786796.0000000,8000000000.0000000,7999668224.0000000
1,m6i,4x8,6a8f62dae14fc3e5,4f59b92d066cc896,ERR015526_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,8000.0000000,318.0000000,1256828190863.0000000,8000000000.0000000,7999787008.0000000
1,m6i,4x16,b803fe15816a92b9,fd47b722c267adf9,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,16000.0000000,993.0000000,3952764123394.0000000,16000000000.0000000,8047132672.0000000
0,m6i,4x16,b803fe15816a92b9,7c350e5cb655e323,SRR592109_2.fastq.gz,bwa,0.7.17.4,ok,4.0000000,16000.0000000,326.0000000,1109778849341.0000000,16000000000.0000000,11298459648.0000000
1,m6i,4x16,b803fe15816a92b9,318d0e0bc31f095f,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,16000.0000000,31.0000000,114716267254.0000000,16000000000.0000000,8886448128.0000000
0,m6i,4x8,6a8f62dae14fc3e5,212dda4448a7974c,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,8000.0000000,50.0000000,130394565504.0000000,8000000000.0000000,54722560.0000000
0,c6i,4x16,d30514faca6a0545,63fc71968c92d5e1,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,16000.0000000,35.0000000,123063115294.0000000,16000000000.0000000,8446955520.0000000
0,m6i,4x8,6a8f62dae14fc3e5,83ace19c94d9406c,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,8000.0000000,369.0000000,549012606300.0000000,8000000000.0000000,6570102784.0000000
0,m6i,4x16,b803fe15816a92b9,7c350e5cb655e323,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,16000.0000000,32.0000000,114307855231.0000000,16000000000.0000000,8994422784.0000000
