0,c2,8x16,53399213fece1d1c,1abcea7ad41ef1ad,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,8.0000000,16000.0000000,15.0000000,44854089660.0000000,16000000000.0000000,29880320.0000000
0,c2,8x32,a4c9290300e4dcbe,9dd1a08e49fe5862,ERR015526_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,8.0000000,32000.0000000,280.0000000,2130181545748.0000000,32000000000.0000000,10349113344.0000000
0,c2,default,28c178959150d729,9755314bc76e342a,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,1.0000000,2000.0000000,29.0000000,43256480726.0000000,4999999488.0000000,16338944.0000000
0,c2,4x16,2ccacfff9e502a57,6d85ebca8e2daad9,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,16000.0000000,163.0000000,643870341609.0000000,16000000000.0000000,7505420288.0000000
0,e2,default,26a08179c513e01d,5555b22dbf1bdb30,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,1.0000000,2000.0000000,144.0000000,181289062792.0000000,4999999488.0000000,58314752.0000000
0,c2,4x16,2ccacfff9e502a57,6d85ebca8e2daad9,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,16000.0000000,36.0000000,131219782605.0000000,16000000000.0000000,8999710720.0000000
0,e2,4x16,b25641448a0476fa,329e20c97ad6c0b2,SRR592109_2.fastq.gz,bwa,0.7.17.4,ok,4.0000000,16000.0000000,672.0000000,2308776245928.0000000,16000000000.0000000,11369459712.0000000
0,e2,default,26a08179c513e01d,724ef8f19bcddf5a,SRR592109_2.fastq.gz,bwa_mem,0.7.17.1,ok,4.0000000,8000.0000000,743.0000000,1102404775385.0000000,16000000000.0000000,8548098048.0000000
0,e2,4x16,b25641448a0476fa,11535ed039516e07,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,16000.0000000,1894.0000000,7422241309404.0000000,16000000000.0000000,9143549952.0000000
0,c2,4x8,bd7368f4ef1b33a2,8589a657122bdc1d,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,8000.0000000,16.0000000,51815676212.0000000,8000000000.0000000,28073984.0000000
0,e2,default,26a08179c513e01d,5555b22dbf1bdb30,ERR015526_2.fastq.gz,bwa,0.7.17.4,ok,4.0000000,8000.0000000,5854.0000000,19540462886654.0000000,16000000000.0000000,15998808064.0000000
0,e2,4x16,b25641448a0476fa,11535ed039516e07,ERR015526_2.fastq.gz,bwa_mem,0.7.17.1,ok,4.0000000,16000.0000000,3136.0000000,12387689137594.0000000,16000000000.0000000,12262113280.0000000
0,e2,4x8,7e27ee6691a3a2fa,90c4d556f7512cb7,ERR015526_2.fastq.gz,bwa_mem,0.7.17.1,error,4.0000000,8000.0000000,747.0000000,2919904220681.0000000,8000000000.0000000,7998656512.0000000
